"UserID","Username","GlobalRank","PP","RME","RMERanking","Location"
3577226,"oelewapper",2196,11133.2,1552.70864675275,4700,"Netherlands"
13613362,"BFKB113PBK",207264,3415.59,1552.5109452717,4701,"Finland"
15538349,"Genichiro",52890,5796.46,1552.469012291,4702,"Russian Federation"
10949503,"Eiko Tsukimi",10493,8459.17,1552.46233838262,4703,"Czechia"
18389495,"Sn34Ky_",4794,9781.03,1552.40514793792,4704,"Indonesia"
14101917,"Xeptral",9429,8621.92,1552.38540822268,4705,"Türkiye"
14385002,"pwerus5",6319,9311.82,1552.30303541796,4706,"Brazil"
6830173,"[Foxu]",7470,9011.29,1552.21794383299,4707,"Poland"
23707713,"_-Lily-_",22201,7214.11,1552.15705237174,4708,"Mexico"
23731093,"P_F_C_PRO",67491,5397.8,1552.11815556359,4709,"Spain"
19935932,"SparkyisJack",48957,5924.56,1552.09350197531,4710,"Puerto Rico"
11795963,"Kuromueina",1664,11624.8,1552.0230489301,4711,"Italy"
13373033,"Aletheia-",339483,2510.49,1552.0133399619,4712,"China"
14205958,"Undertaker121",3643,10246,1551.98592045541,4713,"United States"
688034,"Asuna",87871,4961.03,1551.94655693851,4714,"China"
3060981,"-Abby-",20855,7315.74,1551.9051626372,4715,"Argentina"
10382679,"ocaip",38152,6329.09,1551.89520639718,4716,"Chile"
25089015,"akuya",120980,4416.86,1551.86484132959,4717,"China"
7303595,"TheAverageLoser",10575,8446.35,1551.82980994121,4718,"Morocco"
11541409,"000557A",2667,10769.5,1551.76155153056,4719,"Canada"
10250744,"DraconoiderD",50068,5886.46,1551.74417494894,4720,"Indonesia"
16465883,"oranz21",10771,8416.95,1551.68985128678,4721,"Vietnam"
10793337,"rawrxd5",28482,6811.18,1551.52124770018,4722,"United States"
11397072,"pottomotto22",7952,8904.48,1551.51722758473,4723,"Türkiye"
13331292,"hambolama",1609,11690.8,1551.37473121471,4724,"Ukraine"
16018790,"taronado",2283,11065.6,1551.35766534948,4725,"United States"
13032176,"Pamuwu",13810,8009.19,1551.32699328176,4726,"Netherlands"
7593520,"Aplumate",3384,10367.6,1551.31941584446,4727,"Israel"
7781764,"Koo998",33912,6523.66,1551.27901742675,4728,"New Zealand"
3840512,"HelloImTrickkS",27004,6895.06,1551.27812311586,4729,"France"
11388689,"Vioxen",381885,2303.46,1551.26721644723,4730,"Guatemala"
17958319,"Treedwards",20198,7370.4,1551.22203308968,4731,"Malaysia"
18251680,"HmmmAha",77587,5169.36,1551.17625108997,4732,"Indonesia"
9580863,"user1337228",88828,4943.2,1551.14040688316,4733,"Kazakhstan"
7097990,"ERA Basil",271217,2915.72,1551.13111905467,4734,"United States"
29954613,"kinimay",12035,8234.33,1551.06525530874,4735,"United States"
14109511,"Hanabi -",10065,8526.03,1551.05711452879,4736,"Bulgaria"
15213299,"igrokpepe",4705,9812.63,1550.99190051379,4737,"Russian Federation"
1629471,"Sanami",110054,4581.9,1550.9597637857,4738,"Taiwan"
21318579,"Shigure Kira",25994,6957.17,1550.80879700791,4739,"Hong Kong"
12090552,"C0IN",733772,1219.21,1550.79484035826,4740,"United States"
18126732,"joaoxw77",54306,5752.38,1550.76725653761,4741,"Brazil"
26100172,"mderekk",82420,5066.97,1550.7208477317,4742,"Peru"
23273220,"-Zayenn-",8029,8889.26,1550.55408761247,4743,"Canada"
603925,"Merry Christmas",12432,8182.45,1550.52949879812,4744,"Canada"
14257870,"TsumugiP",12457,8181.26,1550.52125861935,4745,"Canada"
7001293,"Explosion007",1769,11518,1550.51274279761,4746,"United States"
9850616,"CeresFauna",10804,8413.1,1550.50826472335,4747,"United States"
17279598,"yorunoken",11706,8276.67,1550.40841807179,4748,"Türkiye"
16765319,"harucht",78074,5158.51,1550.38183196562,4749,"United States"
7451805,"Tamadori",11501,8304.94,1550.36983190532,4750,"Russian Federation"
25721168,"Zhabka123",17645,7589.59,1550.34136637302,4751,"Russian Federation"
12930001,"Pixelz",2047,11265.9,1550.3375854837,4752,"Canada"
12086407,"Koewo",44345,6086.47,1550.29770898265,4753,"United States"
20997849,"wedgie magee",73033,5269.45,1550.28717304775,4754,"India"
13821438,"Melifaro",17183,7634.48,1550.28328468161,4755,"Russian Federation"
21073465,"sph3re",22405,7200.37,1550.21735646784,4756,"Finland"
2336656,"Anq",15043,7861.66,1550.19787096021,4757,"Finland"
22417587,"endofsunnydays",9041,8687.86,1550.19306349488,4758,"Kazakhstan"
18694364,"katharsisz",7953,8905.55,1550.19048155205,4759,"Russian Federation"
9175603,"czajas",311146,2665.66,1550.00024135327,4760,"Poland"
14571048,"EdiChii",15699,7786.34,1549.94807926503,4761,"Sweden"
12133877,"Aphraxx",21175,7293.72,1549.89383772111,4762,"Germany"
11000998,"naraxx",61216,5555.34,1549.89207971527,4763,"Kazakhstan"
14143727,"ALBOON",10581,8444.1,1549.81172292717,4764,"United States"
11098853,"Kem_",30483,6699.36,1549.72237697343,4765,"Czechia"
21695850,"U4Dead",57203,5667.47,1549.72216655593,4766,"China"
3595282,"Jyuifty",1085,12447.3,1549.69461164956,4767,"Chile"
11496364,"GoobyWooby",167,15975.1,1549.6844078538,4768,"United States"
18296748,"NAVY",4474,9902.52,1549.66758861206,4769,"South Korea"
7329177,"SIMONETRAPANI",11504,8304.31,1549.60013058187,4770,"Italy"
10325488,"Servantr",114316,4514.57,1549.35025281317,4771,"Russian Federation"
24533023,"touhou chef",105954,4647.43,1549.3400714198,4772,"Taiwan"
21074973,"FilsDeFanta",2960,10592.8,1549.33456423235,4773,"Belgium"
17843904,"CreeperHDLord",40929,6216.37,1549.31447499635,4774,"Colombia"
17819691,"BeyYT",30999,6673.18,1549.2969843098,4775,"United States"
8650175,"Tomaterere",20525,7343.1,1549.28113201987,4776,"Argentina"
1235015,"Mitalun",17444,7608.3,1549.24455062158,4777,"Germany"
9935532,"Nurbieone",18244,7535.64,1549.2333477316,4778,"Russian Federation"
2084568,"Ttobas",25754,6972.55,1549.19003982205,4779,"France"
8258554,"hvick518",26180,6945.24,1549.0964087356,4780,"China"
7736410,"Triojo",6232,9336.79,1549.02373748074,4781,"Poland"
15390521,"viv1kk",13549,8039.71,1548.9526084966,4782,"India"
22542518,"STPREAPER",32749,6581.15,1548.90520792568,4783,"Czechia"
4974088,"Cameragod",338137,2517.55,1548.90495297482,4784,"Norway"
26452886,"Miku0",129032,4299.81,1548.90068639547,4785,"Germany"
6718395,"Xeanex",28775,6792.88,1548.88458620052,4786,"Colombia"
17799404,"- Maharu kita -",15442,7816.32,1548.85529694466,4787,"Philippines"
11157331,"Zialko",72309,5286.34,1548.82415556644,4788,"France"
12092544,"Asuka Sakairi",165655,3831.15,1548.79928662491,4789,"Vietnam"
18915688,"RainyRin",89203,4936.44,1548.7702876456,4790,"Singapore"
7552300,"cristi2708",1592,11712.6,1548.7477765987,4791,"Romania"
8099769,"b3d",6039,9390.93,1548.72434275253,4792,"Russian Federation"
16976321,"Kulib",42255,6162.76,1548.67768428792,4793,"China"
5398106,"Ginoshi",1042763,783.181,1548.6729898245,4794,"Germany"
18255560,"colourmemory",971319,860.362,1548.6712660194,4795,"China"
17687091,"MyAngelhwtochko",10948,8390.17,1548.66059009558,4796,"Kazakhstan"
15371872,"silversnake",6644,9218.47,1548.64282715865,4797,"Russian Federation"
10767904,"seltlec",54682,5740.22,1548.62042663837,4798,"Russian Federation"
8396075,"nats",26480,6927.27,1548.60725356425,4799,"France"
3974292,"blourgh",7691,8957.16,1548.48144580508,4800,"Estonia"
6699923,"[GB]SuddenDeath",227304,3244.51,1548.47549345346,4801,"South Korea"
20212288,"nyxuu",3990,10104.3,1548.29192768621,4802,"United States"
12349105,"Prahosnika",13967,7991.05,1548.24718602719,4803,"Bulgaria"
27000934,"amino_acid",14002,7986.05,1548.24397755687,4804,"Libya"
9525979,"DrSly_553",830945,1049.46,1548.224190776,4805,"Ukraine"
17827905,"nymowo",23545,7119.33,1548.21966919313,4806,"Indonesia"
25026109,"RopiGamerYT",65100,5455.6,1548.21818770596,4807,"Hungary"
12197743,"kotkotyar",773,13071.1,1548.21520919643,4808,"Russian Federation"
16423584,"Essid",35045,6470.52,1548.18290064297,4809,"Indonesia"
15923740,"[GB]dotdot",589483,1550.05,1548.15851427811,4810,"China"
10648025,"Testeron",1911,11376.2,1548.12868739542,4811,"Estonia"
4460587,"Edviskrc",932,12666.1,1548.06274213505,4812,"Lithuania"
14162368,"kayul",9514,8607.19,1548.0602221994,4813,"United States"
14123257,"Kaela Kovalskia",5952,9415.75,1548.04369086592,4814,"Brazil"
10983752,"bonnflow",42394,6158.81,1548.04099633444,4815,"United States"
5105759,"power4pi",123879,4374.68,1547.99858304614,4816,"United States"
13784597,"Kirpich0",9116,8676.34,1547.88837118793,4817,"Russian Federation"
11324949,"_kioshi",7438,9016.93,1547.83297322532,4818,"Russian Federation"
7390726,"LaiR",5277,9620.28,1547.82859921177,4819,"Hong Kong"
8840382,"Jempio",6224,9338.47,1547.79227948504,4820,"Canada"
15241257,"nantokanaru",122184,4398.85,1547.68973567088,4821,"Japan"
7352365,"KoleciAlexandru",12132,8221.52,1547.68453225139,4822,"Romania"
15168795,"leygop",173193,3748.37,1547.67676306345,4823,"Indonesia"
4251895,"Renia1",26823,6907.82,1547.66554668833,4824,"Hong Kong"
9683163,"Squishu",65056,5456.52,1547.63575258942,4825,"Canada"
11241816,"hexiture",12211,8208.23,1547.6307962357,4826,"United States"
12484052,"LexanosS",55064,5729.91,1547.60466594339,4827,"Sweden"
11357673,"MarcelSvK",598,13545.8,1547.55766519627,4828,"Slovakia"
15660022,"Yellow_Pixel",34310,6504.44,1547.55462597457,4829,"Russian Federation"
14866372,"Botaro_",72913,5271.76,1547.49519497426,4830,"United States"
20862740,"Nickelpei",20115,7376.74,1547.48886197228,4831,"Singapore"
18847055,"Reflectioned",9714,8573.95,1547.35460700558,4832,"Panama"
16855996,"ImShigureNeko",89126,4937.96,1547.30131796187,4833,"Russian Federation"
9804008,"WildApe",4076,10067.5,1547.29891606609,4834,"United States"
14628042,"gapii",9555,8598.44,1547.23524488351,4835,"Slovenia"
5221058,"finalbang4",6728,9193.7,1547.22299802586,4836,"Brazil"
5190592,"SilentParleHorn",825750,1057.47,1547.18460871596,4837,"China"
18917363,"vafara",258013,3009.07,1547.1581024706,4838,"Russian Federation"
7158539,"muyabells",197430,3507.14,1547.13201848647,4839,"United States"
14415546,"expiracy",25837,6966.86,1547.09553667606,4840,"United Kingdom"
8339729,"pisu",280888,2850.99,1546.99410163704,4841,"Malaysia"
15166764,"IsoKurre",75312,5218.88,1546.96662634483,4842,"Finland"
15666887,"quay4",178356,3693.69,1546.88954833607,4843,"Vietnam"
9710653,"_Moni_",489075,1864.33,1546.82048413207,4844,"Vietnam"
23414710,"ROYHASYA",920962,921.726,1546.75034225532,4845,"Indonesia"
24559683,"SuzuneHanamona",73003,5269.96,1546.73259016087,4846,"Indonesia"
19815879,"jorgeCHV",48066,5956.55,1546.6857467492,4847,"Peru"
229164,"Aki_kun",217891,3323.59,1546.67435089063,4848,"Brazil"
11158870,"Sakhalin79",40153,6248.02,1546.6034409495,4849,"Italy"
13053437,"Waaaaaaa",41433,6196,1546.54522065888,4850,"China"
2946504,"Latale",3339,10395.1,1546.46606804779,4851,"South Korea"
15037088,"AlanEt",14850,7881.37,1546.4123700211,4852,"Indonesia"
6507634,"NEOBLAZER23",16533,7698.45,1546.39594876416,4853,"United States"
11499467,"r1chyy",360463,2404.73,1546.37361360785,4854,"Australia"
15124626,"reQueue",214486,3352.82,1546.36264103067,4855,"Australia"
12780046,"Shinda",460187,1971.59,1546.32642737424,4856,"United States"
23311757,"Doomflambe",96558,4803.13,1546.30884145341,4857,"Canada"
15410021,"I Neko I",13180,8083.62,1546.2993986834,4858,"Poland"
9475990,"Pizou",687074,1315.28,1546.22118319009,4859,"France"
8455034,"Inequality",13620,8031.85,1546.2125536787,4860,"Malaysia"
7239762,"Vasyadogs",28210,6824.6,1546.11023955445,4861,"Russian Federation"
25234424,"NovakD",593743,1538.87,1546.09933526258,4862,"China"
11920128,"ecnop",32573,6590.67,1546.06804177823,4863,"France"
16866007,"Fokake",117033,4474.51,1546.06290141876,4864,"Brazil"
7375508,"Haipur",15368,7824.36,1546.03867880332,4865,"United Kingdom"
17274052,"TheMagicAnimals",6565,9238.68,1546.02799436025,4866,"United States"
11820130,"hc_galaxy",565203,1618.1,1545.85798244582,4867,"Taiwan"
537084,"DoKito",2203,11127.8,1545.83552278562,4868,"Germany"
7959222,"majoreh",502,13829.3,1545.72413220802,4869,"United Kingdom"
15654835,"Bant-",73581,5257.63,1545.64551566385,4870,"United Kingdom"
15670735,"ILLKID13",7657,8964.87,1545.58006237868,4871,"Portugal"
7888030,"Lixarious",1475,11841.7,1545.53490201072,4872,"Poland"
10736721,"Aquus",8634,8762.53,1545.50427682735,4873,"Germany"
11566624,"rouds",2922,10612.6,1545.46550770656,4874,"Argentina"
29365787,"GotOverIt777",8563,8775.05,1545.41726736378,4875,"Denmark"
20697578,"milkcandy",117879,4461.73,1545.39245792531,4876,"Taiwan"
19013217,"Armada",1681,11602.2,1545.39049718699,4877,"United States"
10133455,"Basherman",2813,10690.3,1545.38101723413,4878,"United States"
1170156,"daxeroz",949796,885.768,1545.34371588363,4879,"Mexico"
21928232,"melystial",7278,9056.41,1545.34280938792,4880,"Brazil"
9634912,"Sakamuro",177353,3704.69,1545.25973283664,4881,"Russian Federation"
18292523,"DasteR2112",50111,5885.85,1545.2536294609,4882,"Vietnam"
1800077,"Kaleesy Pura",1203689,637.644,1545.23356659986,4883,"France"
23808233,"RSI MAN",104098,4676.63,1545.22921345931,4884,"Japan"
7033479,"[ Naris ]",145850,4074.39,1545.154761542,4885,"Thailand"
16061514,"HyFresh",21273,7284.5,1545.08666688666,4886,"South Korea"
5194834,"Rimi",2782,10708.9,1544.99582171106,4887,"Argentina"
12227975,"-i cant fc",25882,6963.42,1544.96465706626,4888,"Russian Federation"
8049216,"Dotory",20379,7355.36,1544.94592549134,4889,"South Korea"
13620235,"demmo",10974,8388.25,1544.92357962665,4890,"Romania"
17978570,"-[ Dreepy ]-",7049,9105.91,1544.9080636122,4891,"Indonesia"
983349,"applerss",123089,4385.99,1544.89579837331,4892,"South Korea"
9364696,"Malach",3819,10177,1544.89321435901,4893,"Denmark"
15734664,"Sirboks",610,13497.5,1544.70710741163,4894,"Philippines"
11073130,"[GB]YooLi",740491,1206.17,1544.66743199274,4895,"China"
26649386,"ItsIzuna",81956,5075.84,1544.65996046305,4896,"Canada"
11906790,"TheT0paz",6913,9140.11,1544.65848182662,4897,"Australia"
11712628,"Awesone",24608,7049.19,1544.65531087021,4898,"Russian Federation"
14522883,"Mawers",378152,2320.46,1544.64717769362,4899,"Poland"
32673473,"Skyhawkpp",601615,1517.76,1544.56648741842,4900,"Iceland"
21814773,"mangobean",131327,4268.82,1544.53871041938,4901,"United States"
18547508,"Wardzuro",136110,4202.64,1544.5323989665,4902,"Philippines"
7127113,"Foxe",10323,8484.86,1544.43783956534,4903,"Portugal"
11522826,"Kenta1000",5408,9576.73,1544.36134867774,4904,"United States"
20133680,"JoobyDoob",13755,8014.19,1544.32565378344,4905,"United States"
8987016,"FDX",1064,12478.5,1544.29580365529,4906,"Uruguay"
17411830,"SIDETRACKEDDAY",2663,10772.4,1544.26936650231,4907,"Canada"
17089708,"-Nevi-",2512,10878,1544.20523247087,4908,"United States"
9470279,"Fludsi",55818,5707.71,1544.10966021787,4909,"United Kingdom"
17631181,"fatz2k6",60457,5575.93,1544.06912549601,4910,"Vietnam"
15213233,"[N1co]",2365,10999.7,1544.06504299515,4911,"Austria"
11784346,"Dotapota",476802,1908.49,1544.00570012464,4912,"Kazakhstan"
17568288,"SimonDiamond",155289,3952.99,1543.9665388208,4913,"Sweden"
18792902,"Irkutsk",13740,8017.73,1543.91062760219,4914,"Russian Federation"
19384155,"szoszimo-50",6104,9370.01,1543.89984984589,4915,"Poland"
14272451,"Juztan",574,13610.7,1543.8055012003,4916,"United States"
10323428,"FalseStatement",5802,9459.05,1543.71648585245,4917,"Hong Kong"
9833112,"reisa",2944,10601.2,1543.6780614025,4918,"Poland"
12881880,"Khavid",164428,3845.1,1543.5678128801,4919,"Vietnam"
17205452,"determined goon",91107,4902.02,1543.55927494731,4920,"Croatia"
4003979,"konawiki",2662,10773.1,1543.31299908323,4921,"Philippines"
19433565,"Radi7002",15790,7775.7,1543.27959011794,4922,"Indonesia"
23653554,"Deskcord",75278,5219.31,1543.24080534028,4923,"United Arab Emirates"
18477767,"nHavox",60925,5563.68,1543.11976272162,4924,"Peru"
11823851,"49Leo",261465,2984,1543.10323160303,4925,"France"
318565,"Deif",187535,3600.23,1542.97156914669,4926,"Spain"
14735944,"Slde",1250,12196.3,1542.96812694105,4927,"United States"
20199297,"GoopSaber",8223,8845.02,1542.96071501341,4928,"United States"
19887061,"chrisadrian641",88743,4944.71,1542.56796613198,4929,"Philippines"
12646484,"Karo",24220,7074.31,1542.47693185439,4930,"Poland"
23299675,"Monpluk",313032,2654.95,1542.3888003038,4931,"Thailand"
19147147,"bryson",14944,7869.45,1542.34971827493,4932,"United States"
20895943,"Sorum",94397,4842.41,1542.32728973454,4933,"Philippines"
23744517,"neglnegl322",27863,6844.71,1542.31804035662,4934,"Japan"
14192258,"TukoXVIII",26751,6911.78,1542.30509643672,4935,"Germany"
5578833,"KujouKaren",25260,7006.28,1542.25831548551,4936,"China"
5798859,"awadito2",175048,3728.42,1542.25407097996,4937,"Peru"
15832551,"Crazypizzakid",515259,1774.88,1542.23315930757,4938,"United States"
10526910,"Niito Nemuko",29788,6734.41,1542.23013010312,4939,"Kyrgyzstan"
16494969,"Traitens",69727,5344.2,1542.22986955214,4940,"Indonesia"
26308050,"[ LEGEND ]",21671,7254.25,1542.18671534671,4941,"Lithuania"
14268035,"Hamzha",22788,7174.77,1542.16780958821,4942,"United Kingdom"
20139137,"KritsAGC",8428,8802.25,1542.14377881492,4943,"United States"
6341006,"Crowley",205356,3433.09,1542.13132039628,4944,"Philippines"
13210616,"MrKeksik",36572,6400.38,1542.1212860167,4945,"Russian Federation"
14445710,"Whippy Flippy",19359,7436.38,1542.11774543143,4946,"United States"
18974068,"xdSkywalker",38929,6296.86,1542.10438521249,4947,"Malaysia"
7817539,"maciek",663,13329.9,1542.07739959885,4948,"Poland"
10625283,"Enumi",381,14343.8,1541.98153223108,4949,"Australia"
11037250,"Bae Joohyun",1570,11727.4,1541.93499626852,4950,"Colombia"
13962149,"I Like Water",9987,8534.1,1541.89929875852,4951,"United Kingdom"
12659195,"Xtroee",368570,2365.18,1541.88807663741,4952,"Indonesia"
6069002,"Ush",1223,12230.5,1541.86639538116,4953,"United Kingdom"
13878539,"ERA Veryi",829644,1051.48,1541.84778397226,4954,"Italy"
17764670,"BluNuggets",101749,4715.25,1541.79781963192,4955,"Philippines"
12145765,"SpoonWasHere",1653072,371.57,1541.6261564749,4956,"Uruguay"
18599217,"Joziah",18059,7549.1,1541.4923486758,4957,"United States"
18406374,"melancholicc",442306,2041.38,1541.48116497331,4958,"Sweden"
20989945,"Kamiyama Shiki",175623,3722.42,1541.47253162402,4959,"China"
12057206,"Sonicrun",4794,9780.16,1541.47092867258,4960,"Mexico"
16315382,"thelolone",26495,6926.91,1541.41144883639,4961,"Germany"
7173453,"Atteroot",10166,8509.59,1541.40781955404,4962,"Ukraine"
25788463,"eternaLdistress",101737,4715.64,1541.40568085984,4963,"Russian Federation"
10162727,"toti",18076,7547.86,1541.37934707163,4964,"Norway"
15676983,"HiddenDagger",1630,11665.5,1541.3721620656,4965,"United States"
3740832,"Narthy",13747,8015.62,1541.33538581139,4966,"Australia"
14342642,"Nodal",29254,6765.93,1541.26930624795,4967,"Japan"
1352395,"-Applejack-",1786332,317.643,1541.26266438314,4968,"Mexico"
14263970,"edbones",15354,7827.4,1541.24332028783,4969,"Mexico"
19709173,"Rockomello",3253,10438.9,1541.08276945972,4970,"Australia"
6358249,"MeNamJon",1042,12501.5,1541.01575881061,4971,"Canada"
3703793,"MyAngelLumei",13278,8072.2,1540.92964612634,4972,"Bulgaria"
11048259,"Nikkoy",30096,6719.48,1540.92022947355,4973,"Ukraine"
13013147,"BurgerKing",46417,6011.77,1540.91137515889,4974,"China"
14060579,"RiSe",10773,8416.18,1540.83902923441,4975,"Hungary"
15319014,"NinjaCat_OwO",16262,7726.83,1540.81723469344,4976,"United States"
17099895,"humane_007",9002,8694.97,1540.71383105384,4977,"Argentina"
15231510,"K0rd31HP",90794,4907.67,1540.5834070906,4978,"Malaysia"
7885244,"Loopins",12229,8206.87,1540.58046761711,4979,"South Korea"
14911130,"C00KI3C00KIY",115004,4503.4,1540.54979875194,4980,"Hong Kong"
28290392,"holis",5832,9449.32,1540.48889932435,4981,"South Korea"
11224010,"Akuj",106821,4633.94,1540.47189812081,4982,"Colombia"
11756000,"kuuti",20244,7367.03,1540.45408131165,4983,"Finland"
19919902,"M1lkOuO",26899,6902.41,1540.44277781744,4984,"Taiwan"
11238426,"Godlyy-",7245,9060.48,1540.40636163414,4985,"Slovakia"
14177626,"charlie72",53656,5771.11,1540.33758279086,4986,"United States"
9453854,"makoto",4286,9985.87,1540.28517692433,4987,"Russian Federation"
9911501,"parkmin123",5230,9639.5,1540.18878249408,4988,"United States"
19697988,"ac1dz",30380,6705.45,1540.16979317336,4989,"Sweden"
16764402,"rubrub",11870,8256.19,1540.06799051467,4990,"United Kingdom"
16766427,"speedifix",63742,5489.81,1540.04515626931,4991,"Hungary"
11315329,"tsunyoku",668,13321.3,1540.03900553874,4992,"United Kingdom"
9381887,"Chimkens",11989,8239.07,1540.01845702026,4993,"United States"
8880797,"MyAngelKokomi",2009739,243.567,1539.99764241648,4994,"Chile"
18596829,"Azelf_",109559,4590.23,1539.98470677383,4995,"Brazil"
7461231,"robloxxa",949,12644.9,1539.97532961002,4996,"Russian Federation"
12716671,"Faugon",13843,8005,1539.9070478174,4997,"Russian Federation"
9186795,"aceontop",10598,8441.22,1539.86812366172,4998,"South Korea"
8539488,"Matija",14552,7915.52,1539.86396947456,4999,"Serbia"
3855052,"EpsilonMaiagare",700338,1287.4,1539.82881316088,5000,"United States"
18881955,"hhd2333",103033,4693.4,1539.82648257748,5001,"China"
34014111,"Phel 2",5644717,2.0921,1539.82602407455,5002,"Colombia"
17947312,"Lokizypresse902",226913,3247.59,1539.76709602742,5003,"Germany"
9991663,"Akabane Kyouko",14386,7935.42,1539.76520986246,5004,"Hong Kong"
7060243,"-Vell",5660,9501.05,1539.71708910054,5005,"United States"
16473262,"Skyri",1779,11512.3,1539.69534705567,5006,"Ukraine"
19056461,"piemelbrie",42834,6143.07,1539.58632082357,5007,"Netherlands"
20660835,"Lanskyy",12962,8111.45,1539.55626842312,5008,"Philippines"
10674528,"Verti",448282,2017.39,1539.53251701538,5009,"Poland"
13297981,"MellowMarshed",33517,6543.6,1539.46358536018,5010,"Philippines"
6755332,"Nokie-",4829,9772.6,1539.45671831305,5011,"Germany"
15617500,"JessYT",21955,7231.49,1539.4335888992,5012,"France"
10065568,"LoonW",7746,8946.55,1539.41358404152,5013,"Malaysia"
21799255,"ThomasZQY",847889,1023.86,1539.35624332564,5014,"China"
16314111,"harunn",6204,9346.57,1539.32624978447,5015,"Japan"
20999951,"xtach",97345,4789.08,1539.32054548758,5016,"Ukraine"
9481266,"[GS]Rose",2501105,132.466,1539.29124562745,5017,"United States"
6857843,"cIementine",1997,11294.9,1539.08359501612,5018,"United States"
1376983,"Kaplan",5245,9632.4,1539.07845110651,5019,"Czechia"
24776314,"Plana_",700409,1287.25,1539.07347098621,5020,"Philippines"
17284412,"BlueFoxGaming",108996,4598.67,1539.07141656097,5021,"Germany"
1292021,"woam99",27203,6882.82,1539.02989318235,5022,"South Korea"
10272532,"Damjom_",8100,8871.88,1538.95475180737,5023,"Canada"
9140937,"XxX_WhiskaS_XxX",279383,2860.32,1538.94446117531,5024,"Russian Federation"
30769374,"totcho",509372,1794.5,1538.91699495428,5025,"Norway"
11753540,"Zevonik",31071,6668.91,1538.8487445937,5026,"Indonesia"
9402889,"Barack",8507,8785.71,1538.78169992899,5027,"Chile"
16329040,"Pantrucas",25922,6961.27,1538.7781501352,5028,"Chile"
13212961,"joofyjeffy",182808,3647.01,1538.77581446328,5029,"United States"
6764156,"Saiba Midori",4227,10008.7,1538.7756742509,5030,"China"
6158076,"-YoYo-",1795,11497.9,1538.67770031817,5031,"Slovakia"
14436770,"LycaonMyHusband",37789,6346.12,1538.66640762845,5032,"Singapore"
13255728,"RandomPsion",99369,4755.49,1538.66317893701,5033,"China"
13685233,"enoko",91875,4887.83,1538.63165709304,5034,"Slovenia"
5664291,"Shiwon",23194,7145.45,1538.62199277534,5035,"United States"
14872071,"AruiLuL",32325,6602.89,1538.56585147969,5036,"France"
4830261,"Seni",7119,9091.27,1538.52759032412,5037,"Croatia"
2855519,"Maxxy",12536,8167.21,1538.5135432101,5038,"China"
20746785,"SWIAN",167990,3805.82,1538.50084629298,5039,"Hungary"
14449536,"psos",4265,9999.55,1538.49425652449,5040,"United Kingdom"
8473417,"11dvaN00lya",6891,9145.66,1538.4393751513,5041,"Russian Federation"
11596326,"Happinator",665,13322.7,1538.39971310473,5042,"South Korea"
12441210,"Shamookie",1063630,762.273,1538.3894446504,5043,"France"
12510704,"JackTVN",263520,2969.1,1538.37668943775,5044,"Vietnam"
5200499,"ExImperia",3326,10399.6,1538.34724261241,5045,"Singapore"
20648356,"vonzz",42559,6152.64,1538.27149508569,5046,"Malaysia"
11397648,"PeriodicPsycho7",7233,9062.59,1538.26337586596,5047,"Russian Federation"
15811852,"merm",2106,11213.2,1538.25355127399,5048,"United States"
14764185,"Mike Tyson",204,15528,1538.22827776926,5049,"Finland"
16387867,"PufferFishSees",94858,4833.86,1538.2052877195,5050,"United States"
12315824,"-Aku",6967,9126.99,1538.10523784213,5051,"Finland"
4160699,"Yoari",4862,9759.55,1538.08779044424,5052,"Colombia"
17339048,"Alonmire",58048,5642.61,1538.06936581616,5053,"Türkiye"
12964890,"-Lunix",12522,8169.4,1538.01591448997,5054,"Indonesia"
22392336,"YeZih",115372,4498.08,1538.00108553075,5055,"Taiwan"
20276009,"Reghnier",120634,4422.04,1537.96826978683,5056,"Colombia"
6417408,"Drizzle",19903,7393.31,1537.91399654982,5057,"Canada"
17040762,"Mysterious_",31589,6641.13,1537.87718044184,5058,"France"
11601928,"GLICKSICK",12821,8129.09,1537.73719586301,5059,"Russian Federation"
10783597,"kettoph",4943,9727.99,1537.71148357956,5060,"United States"
3932796,"E-tan",2684,10755.5,1537.68894821418,5061,"Philippines"
17604898,"Tepe6oHbka",3137,10490.8,1537.51131906837,5062,"Belarus"
9527178,"mura sama",125090,4356.57,1537.49251005562,5063,"China"
11109479,"Rakety",266885,2945.36,1537.46456255018,5064,"Russian Federation"
11706350,"Tuco",4617,9839.95,1537.45494540875,5065,"United States"
7080240,"codyszewski",4206,10020.3,1537.26629464011,5066,"United States"
17522180,"XIAO Lingfeng",98442,4770.87,1537.13580040462,5067,"China"
9069196,"Turtok",10727,8425.19,1537.13332143717,5068,"Denmark"
11699714,"Patelnia",55816,5707.37,1537.12705349123,5069,"Poland"
9554330,"samububu",19471,7428.95,1537.10958227157,5070,"Canada"
14094599,"Vlad",1423,11922.3,1537.09517710188,5071,"Belgium"
4470553,"Estopa",1599,11703.9,1537.07593893718,5072,"Spain"
5549547,"Shirou-",30198,6714.35,1537.05830683538,5073,"Sweden"
8812066,"Naku_u",48875,5927.03,1537.04793286644,5074,"United States"
18716543,"Gaminator",64275,5476.73,1537.03135166311,5075,"United States"
16005022,"Skinfreek",3993,10101.9,1537.02037894686,5076,"India"
